             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITER01                   1       26.6448973094       631175285.593       4476.67590818       861.144107042       4498.53440891       10.8885495753       44.8103911754       37.0486618958       40.7469446106       1.75260676193  2020-01-01T18:26:56.409               56998                 0.1      -7.99330059683       79.9253423533      -7.50672312289
              ITER01                   1       26.4462375992       631175285.627       4476.38984752       861.200576409       4498.36232162        10.889925753       44.8110028874       36.7356600866       24.9907827369       1.07677411557  2020-01-01T18:26:56.443               47015                 0.3      -7.78948904971        79.786452539      -7.29913482933
              ITER01                   1       26.1236207038        631175285.66       4475.94745698       861.287905837       4498.09618999       10.8920543223       44.8119489801       36.2516103814       49.1193042311       2.12204639143  2020-01-01T18:26:56.476               61309                   0       -8.0864599045         79.57401985       -7.5903163941
              ITER01                   1       25.7167243728       631175285.727       4475.37995048       861.399933592       4497.75479156       10.8947854607       44.8131627959       35.6306718418       46.3099778987        2.0074462685  2020-01-01T18:26:56.543               64976                 0.1      -8.16099775389       79.3057361573      -7.65752075802
              ITER01                   1       25.7167243728       631175285.727       4475.37995048       861.399933592       4497.75479156       10.8947854607       44.8131627959       35.6306718418       46.3099778987        2.0074462685  2020-01-01T18:26:56.543               64976                 0.1      -8.16099775389       79.3057361573      -7.65752075802
              ITER01                   1       25.4661608378        631175285.76       4475.03326297        861.46837091        4497.5462326       10.8964542186       44.8139043948       35.2513479411       46.3836907894       2.01474536652  2020-01-01T18:26:56.576               71060                 0.2      -8.26548925564       79.1442001863      -7.75758472849
              ITER01                   1       25.2339371784       631175285.794       4474.71387066       861.531420059       4497.35409378       10.8979918051       44.8145876627       34.9018921375       47.8484197992       2.08224148393  2020-01-01T18:26:56.609               68902                 0.1      -8.23896016582       78.9969761409      -7.72701250389
              ITER01                   1       25.0378415204       631175285.827       4474.44210937       861.585066682       4497.19060864       10.8993002515       44.8151690771       34.6045532626       41.2622033565       1.79845033611  2020-01-01T18:26:56.643               67770                 0.1      -8.22698548697       78.8729179267      -7.71162502685
              ITER01                   1       24.8149772977       631175285.861        4474.1336938       861.645948986       4497.00507317       10.9007853555        44.815828958       34.2671131336        32.025942866       1.39835159945  2020-01-01T18:26:56.676               64387                 0.3       -8.1783788342       78.7334822089      -7.65917613298
              ITER01                   1       24.5552840199       631175285.894       4473.77940254       861.715887311       4496.79193997       10.9024915977       44.8165870557       33.8794837437        30.522336388       1.33538589063  2020-01-01T18:26:56.710               64434                   1      -8.18754081786       78.5750935422      -7.66396535141
              ITER01                   1       24.3237600295       631175285.927       4473.46664235       861.777627258       4496.60379087       10.9039980375        44.817256342       33.5372967381       33.8211244695       1.48231914236  2020-01-01T18:26:56.743               66484                 0.3      -8.22921823729       78.4368689002      -7.70181948159
              ITER01                   1       24.0224001406       631175285.961       4473.06209641       861.857486032       4496.36042565       10.9059468621       44.8181221203       33.0946926897       40.1077735733        1.7618174427  2020-01-01T18:26:56.776               96529                 0.2      -8.64436738075       78.2603145197       -8.1120753255
              ITER01                   1       23.8575745659       631175285.994       4472.80617955       861.908004907       4496.20647215       10.9071798626       44.8186698586       32.8147028653      -48.8586568601       -2.1492496872  2020-01-01T18:26:56.810              266684                 2.9      -9.75350227852       78.1499346826      -9.21814537539
              ITER01                   1       23.7385771498       631175286.028       4472.64567409       861.939689243       4496.10991588       10.9079532404       44.8190134058       32.6391004174      -51.0706106129      -2.24852850604  2020-01-01T18:26:56.843              238550                 3.1      -9.63670689042       78.0812268109      -9.09944003211
              ITER01                   1       23.5991968997       631175286.061       4472.46373446       861.975604756       4496.00046532       10.9088299586       44.8194028472       32.4400487306      -38.8468845998      -1.71204117657  2020-01-01T18:26:56.877              163387                 1.8      -9.23085531147       78.0038298588      -8.69143494324
              ITER01                   1       23.2841335724       631175286.094       4472.06217549       862.054873892       4495.75889699       10.9107651976       44.8202624453       32.0007254336        10.520569022      0.464664037655  2020-01-01T18:26:56.910              101830                 0.2      -8.72924068385       77.8348432021      -8.18511095818
              ITER01                   1       22.9457384575       631175286.128       4471.62100919       862.141961652       4495.49350183       10.9128916884       44.8212069269       31.5180758811       31.9594783595       1.41488223571  2020-01-01T18:26:56.943               77902                 0.3      -8.45154619463       77.6521183592      -7.90231273379
              ITER01                   1        22.718775885       631175286.161       4471.32277275        862.20083456       4495.31408987       10.9143294553       44.8218454719       31.1917995159       36.7891351901       1.63125484557  2020-01-01T18:26:56.977               72565                 0.7      -8.38360970619       77.5303413082      -7.83096818543
              ITER01                   1       22.4818804926       631175286.195       4471.01175201       862.262231133       4495.12698719       10.9158290435        44.822511439       30.8515399019       39.6642479311       1.76159051746  2020-01-01T18:26:57.010               73152                 0.9      -8.40215721335       77.4048547556      -7.84599821362
              ITER01                   1        22.309942437       631175286.228       4470.78126233       862.307730597       4494.98833008       10.9169404756       44.8230050035       30.5993839992       27.2437153267        1.2114026204  2020-01-01T18:26:57.044              120736                 4.8       -8.9534857263        77.312859182      -8.39474439947
              ITER01                   1       22.1163946809       631175286.261       4470.53062521       862.357207234       4494.83755274       10.9181491802       44.8235417429       30.3251887058       34.9654796697       1.55674879558  2020-01-01T18:26:57.077               80666                 0.7      -8.52403799638       77.2137916468      -7.96251239322
